cmd_date,id_user,product_id,quantity,price,cmd_name,cmd_address,cmd_state,delivery_date,billing_date
2021-05-18,423,426,3,70.71,users423_6,14 MCFAULD WAY [ HAMPSHIRE ],transmitted,1899-12-30,1899-12-30
2019-12-12,171,203,4,83.24,users171_7,SPORT FOREVER FR 5,transmitted,1899-12-30,1899-12-30
2020-04-03,595,367,3,61.89,users595_3,"32, Rue de l'Aqueduc [ Saint-Gilles ]",transmitted,1899-12-30,1899-12-30
2021-05-21,39,434,3,72.36,users39_4,SPORT FOREVER FR 8,transmitted,1899-12-30,1899-12-30
2020-07-02,444,243,3,62.01,users444_2,5 PEACH STREET [ HEANOR ],transmitted,1899-12-30,1899-12-30
2016-07-18,189,447,1,24.28,users189_10,"15, Lotissement la Musardiere [ Manosque ]",transmitted,1899-12-30,1899-12-30
2018-02-15,545,429,2,46.76,users545_2,"43, Rue Charles Degroux [ Etterbeek ]",transmitted,1899-12-30,1899-12-30
2018-01-29,492,423,1,21.41,users492_10,SPORT FOREVER BE 2,transmitted,1899-12-30,1899-12-30
2015-01-03,504,14,2,179.44,users504_6,"166, Rue Stéphanie [ Bruxelles ]",transmitted,1899-12-30,1899-12-30
2011-04-22,469,40,2,129.64,users469_8,"12, Square des Oriflammes [ Ganshoren ]",transmitted,1899-12-30,1899-12-30
2019-10-21,68,459,1,22.39,users68_2,"1, Lotissement la Baume [ Quinson ]",transmitted,1899-12-30,1899-12-30
2017-05-12,363,624,3,65.55,users363_2,12 RIGG APPROACH [ LONDON ],transmitted,1899-12-30,1899-12-30
2020-04-27,74,437,3,73.83,users74_2,"92, Rue des Tulipes [ Manosque ]",transmitted,1899-12-30,1899-12-30
2018-11-30,202,448,3,67.44,users202_1,"29, Chemin de Coulenguiou [ Barcelonnette ]",transmitted,1899-12-30,1899-12-30
2015-12-15,44,464,1,20.78,users44_3,"210, Rue de la Manon [ Manosque ]",transmitted,1899-12-30,1899-12-30
2019-12-23,56,11,3,226.26,users56_7,SPORT FOREVER FR 6,transmitted,1899-12-30,1899-12-30
2013-11-24,587,252,3,64.53,users587_7,"14, Grand-Place [ Bruxelles ]",transmitted,1899-12-30,1899-12-30
2018-11-21,374,568,1,23.99,users374_5,P O BOX 761 [ PINNER ],transmitted,1899-12-30,1899-12-30
2015-04-24,296,620,2,44.72,users296_3,"25, Chemin du Rouquets [ Digne-les-Bains ]",transmitted,1899-12-30,1899-12-30
2014-05-27,213,615,1,22.8,users213_10,SPORT FOREVER FR 3,transmitted,1899-12-30,1899-12-30
2020-09-13,34,88,2,85.66,users34_8,"107, Rue des Aliziers [ Manosque ]",transmitted,1899-12-30,1899-12-30
2014-12-27,390,71,3,122.22,users390_3,23 KIRKSTONE AVENUE [ MANCHESTER ],transmitted,1899-12-30,1899-12-30
2021-04-19,496,47,2,84.56,users496_7,SPORT FOREVER BE 4,transmitted,1899-12-30,1899-12-30
2021-02-18,522,507,1,22.64,users522_5,"87, Rue du Jardinier [ Molenbeek-Saint-Jean ]",transmitted,1899-12-30,1899-12-30
2012-09-09,372,290,4,80.44,users372_3,2 ROBERTS RD [ DONCASTER ],transmitted,1899-12-30,1899-12-30
2021-01-21,522,499,2,45.6,users522_9,"87, Rue du Jardinier [ Molenbeek-Saint-Jean ]",transmitted,1899-12-30,1899-12-30
2018-05-14,54,434,2,48.24,users54_5,"2460, Route de Digne [ Forcalquier ]",transmitted,1899-12-30,1899-12-30
2021-01-21,215,354,1,24.09,users215_10,SPORT FOREVER FR 8,transmitted,1899-12-30,1899-12-30
2021-01-15,271,314,3,60.06,users271_10,SPORT FOREVER FR 5,transmitted,1899-12-30,1899-12-30
2019-09-30,213,364,1,22.09,users213_8,SPORT FOREVER FR 1,transmitted,1899-12-30,1899-12-30
2018-07-26,451,458,2,47.84,users451_6,14C ALTHORPE STREET [ LEAMINGTON SPA ],transmitted,1899-12-30,1899-12-30
2018-11-24,404,520,3,74.58,users404_2,1-7 RAMSAY STREET [ ROCHDALE ],transmitted,1899-12-30,1899-12-30
2021-02-18,346,66,1,43.96,users346_6,"24, Rue des Oliviers [ Roumoules ]",transmitted,1899-12-30,1899-12-30
2021-02-28,529,315,2,45.6,users529_10,SPORT FOREVER BE 5,transmitted,1899-12-30,1899-12-30
2019-03-15,177,358,1,22.04,users177_7,SPORT FOREVER FR 1,transmitted,1899-12-30,1899-12-30
2017-08-10,63,48,3,122.46,users63_6,"1737, Chemin Saint-Véran [ Allemagne-en-Provence ]",transmitted,1899-12-30,1899-12-30
2020-10-30,358,477,3,70.17,users358_4,SPORT FOREVER UK 1,transmitted,1899-12-30,1899-12-30
2020-12-27,272,29,3,232.23,users272_4,"1, Rue des Lilas [ Digne-les-Bains ]",transmitted,1899-12-30,1899-12-30
2021-03-07,148,605,1,24.69,users148_9,"22, Avenue de la Couosto [ Pierrevert ]",transmitted,1899-12-30,1899-12-30
2021-05-25,147,289,2,44.48,users147_2,SPORT FOREVER FR 2,transmitted,1899-12-30,1899-12-30
2015-05-29,551,286,2,45.5,users551_10,"2, Place des Héros [ Saint-Gilles ]",transmitted,1899-12-30,1899-12-30
2020-05-06,148,169,2,47.72,users148_10,"22, Avenue de la Couosto [ Pierrevert ]",transmitted,1899-12-30,1899-12-30
2020-05-10,564,184,3,67.23,users564_8,SPORT FOREVER BE 1,transmitted,1899-12-30,1899-12-30
2018-12-19,546,484,2,44.04,users546_2,"81, Rue Mommaerts [ Molenbeek-Saint-Jean ]",transmitted,1899-12-30,1899-12-30
2021-01-18,575,25,3,209.61,users575_6,SPORT FOREVER BE 2,transmitted,1899-12-30,1899-12-30
2010-09-01,319,510,3,69.72,users319_4,"10, Lotissement du Chazelas [ Barcelonnette ]",transmitted,1899-12-30,1899-12-30
2019-03-09,292,627,2,42.26,users292_1,"11, Route de Puimoisson [ Roumoules ]",transmitted,1899-12-30,1899-12-30
2018-09-20,576,22,3,220.38,users576_8,"9, Avenue des Ombrages [ Woluwe-Saint-Lambert ]",transmitted,1899-12-30,1899-12-30
2019-01-06,302,338,1,23.72,users302_2,"6, Les Mas du Paraire [ Les Mées ]",transmitted,1899-12-30,1899-12-30
2016-05-15,322,45,2,84.48,users322_10,"76, Rue Notre-Dame [ Sisteron ]",transmitted,1899-12-30,1899-12-30
2013-10-24,149,314,3,60.06,users149_7,"48, Impasse du Pébre d'Ase [ Le Brusquet ]",transmitted,1899-12-30,1899-12-30
2018-09-05,292,614,2,41.24,users292_9,"11, Route de Puimoisson [ Roumoules ]",transmitted,1899-12-30,1899-12-30
2020-10-25,358,162,1,23.94,users358_4,SPORT FOREVER UK 1,transmitted,1899-12-30,1899-12-30
2018-02-02,587,4,3,207.42,users587_8,"14, Grand-Place [ Bruxelles ]",transmitted,1899-12-30,1899-12-30
2018-12-23,518,506,2,45.1,users518_6,"2, Avenue des Vaillants [ Woluwe-Saint-Lambert ]",transmitted,1899-12-30,1899-12-30
2017-01-19,472,113,3,129.57,users472_1,SPORT FOREVER BE 2,transmitted,1899-12-30,1899-12-30
2018-09-11,26,507,1,22.64,users26_7,"13, Lotissement Ferrouil [ Vachères ]",transmitted,1899-12-30,1899-12-30
2019-03-13,167,290,3,60.33,users167_5,"2, Place du Palais [ Forcalquier ]",transmitted,1899-12-30,1899-12-30
2012-08-12,71,409,1,22.05,users71_5,SPORT FOREVER FR 8,transmitted,1899-12-30,1899-12-30
2016-08-18,207,258,1,24.68,users207_2,"28, Boulevard de la Plaine [ Manosque ]",transmitted,1899-12-30,1899-12-30
2019-12-03,377,563,2,42.68,users377_9,DRUMBROGHAS NORTH [ CO FERMANAGH ],transmitted,1899-12-30,1899-12-30
2017-09-19,321,237,1,23.62,users321_6,"31, Chemin de Bellevue [ Château-Arnoux-Saint-Auban ]",transmitted,1899-12-30,1899-12-30
2018-05-14,303,29,1,77.41,users303_2,"2, Chemin des Baudets [ Pierrevert ]",transmitted,1899-12-30,1899-12-30
2012-12-07,67,246,2,49.96,users67_8,SPORT FOREVER FR 5,transmitted,1899-12-30,1899-12-30
2020-09-03,550,87,3,148.35,users550_8,"28, Rue des Tournesols [ Anderlecht ]",transmitted,1899-12-30,1899-12-30
2015-07-12,462,213,3,62.76,users462_5,STATION ROAD [ BERWICKSHIRE ],transmitted,1899-12-30,1899-12-30
2020-03-19,419,563,2,42.68,users419_5,1 POOLE ROAD [ DORSET ],transmitted,1899-12-30,1899-12-30
2020-04-25,536,373,4,88.24,users536_2,"47, Rue Grétry [ Bruxelles ]",transmitted,1899-12-30,1899-12-30
2021-03-27,195,103,6,274.98,users195_10,"402, Montée des Vraies Richesses [ Manosque ]",transmitted,1899-12-30,1899-12-30
2019-03-02,449,570,3,63.66,users449_3,UNIT 20 HOPEWELL BUSINESS CENTRE [ CHATHAM ],transmitted,1899-12-30,1899-12-30
2017-06-15,341,603,3,67.65,users341_8,"3, Chemin du Ravin de la Pale [ Digne-les-Bains ]",transmitted,1899-12-30,1899-12-30
2019-05-15,398,181,2,49.54,users398_10,SPORT FOREVER UK 3,transmitted,1899-12-30,1899-12-30
2017-10-31,330,317,1,20.76,users330_3,"16, Rue Jean Rameau [ Château-Arnoux-Saint-Auban ]",transmitted,1899-12-30,1899-12-30
2021-05-06,165,16,3,264.78,users165_2,SPORT FOREVER FR 8,transmitted,1899-12-30,1899-12-30
2021-04-02,258,117,1,44.44,users258_3,"32, Rue des Giloux [ Forcalquier ]",transmitted,1899-12-30,1899-12-30
2021-05-04,332,158,3,66.06,users332_4,"115, Les Maurelieres [ Simiane-la-Rotonde ]",transmitted,1899-12-30,1899-12-30
2015-01-25,21,242,3,69.51,users21_6,"1, Saint André [ L'Escale ]",transmitted,1899-12-30,1899-12-30
2018-06-06,453,388,3,63.57,users453_3,1ST FLOOR [ FINCHLEY ],paid,2018-06-11,2018-06-09
2014-03-19,366,89,3,128.07,users366_9,17 FARRINGTON WAY [ EASTWOOD ],paid,2014-03-24,2014-03-22
2020-02-07,298,143,3,68.76,users298_6,"3, Impasse des Chènevières [ Digne-les-Bains ]",paid,2020-02-10,2020-02-08
2019-08-03,271,605,2,49.38,users271_3,SPORT FOREVER FR 6,paid,2019-08-07,2019-08-04
2018-07-20,263,173,1,22.1,users263_3,SPORT FOREVER FR 5,paid,2018-07-24,2018-07-21
2017-08-24,313,286,3,68.25,users313_7,"365, Clot Meyran [ Les Thuiles ]",paid,2017-08-30,2017-08-27
2020-12-26,531,440,1,24.86,users531_10,"156, Avenue Prekelinden [ Woluwe-Saint-Lambert ]",paid,2020-12-29,2020-12-27
2016-04-09,318,576,2,49.14,users318_4,"2, Rue du 8 Mai 1945 [ Oraison ]",paid,2016-04-14,2016-04-12
2019-03-29,411,295,3,64.23,users411_8,2 ROBERTS RD [ DONCASTER ],paid,2019-04-02,2019-03-31
2020-01-23,24,389,1,24.28,users24_5,"547, Rue Ludovic André [ Manosque ]",paid,2020-01-26,2020-01-24
2020-11-01,290,165,2,43.88,users290_5,"4, Place de la Colonne [ Riez ]",paid,2020-11-05,2020-11-02
2017-08-20,272,350,7,151.9,users272_5,"1, Rue des Lilas [ Digne-les-Bains ]",paid,2017-08-25,2017-08-22
2020-01-04,200,631,2,40.22,users200_6,"32, Rue Ratavoux [ Volx ]",paid,2020-01-09,2020-01-06
2016-03-06,180,52,3,138.18,users180_3,"580, Route de Digne [ Champtercier ]",paid,2016-03-10,2016-03-07
2019-06-21,320,563,2,42.68,users320_5,SPORT FOREVER FR 8,paid,2019-06-26,2019-06-24
2019-05-02,61,354,1,24.09,users61_3,"2, Rue Maria Borrely [ Volx ]",paid,2019-05-08,2019-05-05
2020-09-19,556,206,3,64.53,users556_9,"14A, Rue du Luxembourg [ Bruxelles ]",paid,2020-09-23,2020-09-20
2020-08-28,138,288,1,21.51,users138_9,SPORT FOREVER FR 3,paid,2020-09-03,2020-08-31
2019-02-19,143,180,1,24.56,users143_6,"5, Lotissement Haut de Villars [ Villars-Colmars ]",paid,2019-02-22,2019-02-20
2019-04-29,535,521,2,49.72,users535_9,"21, Rue de l'Expansion [ Anderlecht ]",paid,2019-05-03,2019-05-01
2014-07-19,112,333,2,40.3,users112_2,"9, Place Capitaine Victor Arnoux [ Mézel ]",paid,2014-07-23,2014-07-21
2021-02-05,213,229,3,65.94,users213_8,SPORT FOREVER FR 10,paid,2021-02-09,2021-02-06
2020-09-28,504,7,3,220.56,users504_7,"166, Rue Stéphanie [ Bruxelles ]",paid,2020-10-02,2020-09-30
2021-01-17,170,319,2,41.84,users170_3,SPORT FOREVER FR 6,paid,2021-01-21,2021-01-18
2019-07-10,61,449,3,67.53,users61_5,"2, Rue Maria Borrely [ Volx ]",paid,2019-07-14,2019-07-12
2019-12-03,434,419,1,21.06,users434_1,EQUITABLE HOUSE [ HALIFAX ],paid,2019-12-09,2019-12-06
2016-06-16,451,293,1,22.23,users451_3,14C ALTHORPE STREET [ LEAMINGTON SPA ],paid,2016-06-20,2016-06-17
2015-10-19,28,36,2,156.38,users28_7,"105, Chemin des Robines [ La Robine-sur-Galabre ]",paid,2015-10-24,2015-10-21
2013-02-09,345,476,3,62.04,users345_6,"892, Chemin des Bas Vignaus [ Saint-Étienne-les-Orgues ]",paid,2013-02-14,2013-02-12
2015-12-10,431,172,2,44.94,users431_3,SMART INSOLVENCY SOLUTIONS LIMITED [ WORCESTER ],paid,2015-12-14,2015-12-12
2021-04-23,364,446,3,65.91,users364_6,MASON COURT GILLAN WAY [ PENRITH ],paid,2021-04-27,2021-04-24
2016-06-17,280,461,3,65.61,users280_2,SPORT FOREVER FR 6,paid,2016-06-22,2016-06-20
2018-02-16,493,484,1,22.02,users493_10,"87, Rue du Jardinier [ Molenbeek-Saint-Jean ]",paid,2018-02-20,2018-02-18
2016-02-22,469,176,2,45,users469_10,"12, Square des Oriflammes [ Ganshoren ]",paid,2016-02-26,2016-02-23
2014-08-11,48,304,3,71.22,users48_5,"269, Chemin de Bouteille [ Manosque ]",paid,2014-08-14,2014-08-12
2013-05-27,372,223,2,45.46,users372_9,2 ROBERTS RD [ DONCASTER ],paid,2013-06-01,2013-05-30
2020-08-15,323,37,2,146.32,users323_4,"236, Montée des Vraies Richesses [ Manosque ]",paid,2020-08-19,2020-08-17
2018-12-09,213,86,2,93.28,users213_8,SPORT FOREVER FR 8,paid,2018-12-12,2018-12-10
2018-09-16,359,271,2,45.86,users359_10,SPORT FOREVER UK 3,paid,2018-09-21,2018-09-19
2014-11-04,186,420,1,21.28,users186_4,SPORT FOREVER FR 1,paid,2014-11-07,2014-11-05
2012-08-16,185,298,3,65.88,users185_5,"180BIS, Rue Notre-Dame [ Sisteron ]",paid,2012-08-22,2012-08-19
2013-08-01,567,621,3,73.68,users567_9,"5, Drève Pittoresque [ Uccle ]",paid,2013-08-07,2013-08-04
2017-02-25,101,277,3,68.07,users101_2,"17B, Lotissement La Dindouleto [ Villeneuve ]",paid,2017-03-01,2017-02-26
2015-04-28,87,486,3,64.56,users87_9,"213, Chemin du Paraire [ Aubenas-les-Alpes ]",paid,2015-05-03,2015-04-30
2015-06-14,440,36,2,156.38,users440_7,24 PARK ROAD SOUTH [ HAVANT ],paid,2015-06-18,2015-06-15
2017-10-10,540,625,3,60.54,users540_8,"134, Avenue Gustave Latinis [ Schaerbeek ]",paid,2017-10-15,2017-10-12
2017-02-13,385,600,3,60.66,users385_5,35 BOUVERIE SQUARE [ FOLKESTONE ],paid,2017-02-19,2017-02-16
2014-03-24,583,614,1,20.62,users583_9,"41, Rue Camille Simoens [ Schaerbeek ]",paid,2014-03-28,2014-03-25
2017-10-30,508,427,2,41.48,users508_3,"1A, Rue de l'Aurore [ Bruxelles ]",paid,2017-11-03,2017-11-01
2014-02-01,72,225,1,20.45,users72_8,"92, Rue de la Bourgade [ Banon ]",paid,2014-02-04,2014-02-02
2020-05-20,501,186,2,49.02,users501_6,"274, Chaussée de Stockel [ Woluwe-Saint-Lambert ]",paid,2020-05-25,2020-05-23
2020-09-28,99,98,1,46.02,users99_5,SPORT FOREVER FR 7,paid,2020-10-03,2020-10-01
2020-11-05,147,185,1,22.86,users147_1,SPORT FOREVER FR 2,paid,2020-11-10,2020-11-08
2019-05-20,104,91,2,98.74,users104_10,SPORT FOREVER FR 8,paid,2019-05-25,2019-05-22
2015-02-20,137,125,3,127.77,users137_4,SPORT FOREVER FR 10,paid,2015-02-25,2015-02-22
2020-11-18,410,276,4,82.92,users410_8,SPORT FOREVER UK 2,paid,2020-11-22,2020-11-20
2020-04-13,434,352,1,20.52,users434_1,EQUITABLE HOUSE [ HALIFAX ],paid,2020-04-19,2020-04-16
2017-11-19,526,494,1,22.96,users526_2,"433, Rue des Palais Outre-Ponts [ Bruxelles ]",paid,2017-11-25,2017-11-22
2019-11-24,124,107,2,99.32,users124_1,"28, Chemin Bellevue [ Saint-Laurent-du-Verdon ]",paid,2019-11-29,2019-11-26
2020-08-01,365,193,2,49.38,users365_7,208 THE CHOCOLATE FACTORY [ WOOD GREEN ],paid,2020-08-06,2020-08-03
2014-06-24,541,348,7,150.29,users541_10,"150, Avenue Eugène Demolder [ Schaerbeek ]",paid,2014-06-28,2014-06-26
2017-11-22,559,41,1,65.94,users559_3,SPORT FOREVER BE 3,paid,2017-11-25,2017-11-23
2015-08-21,540,492,3,74.79,users540_7,"134, Avenue Gustave Latinis [ Schaerbeek ]",paid,2015-08-27,2015-08-24
2020-05-13,193,136,3,72.87,users193_6,"112, Impasse Augustin Fresnel [ Manosque ]",paid,2020-05-19,2020-05-16
2017-07-16,161,302,2,43.44,users161_1,SPORT FOREVER FR 4,paid,2017-07-19,2017-07-17
2019-08-07,181,469,2,44.18,users181_10,"2, Le Mardaric [ Salignac ]",paid,2019-08-10,2019-08-08
2019-09-03,453,218,1,22.32,users453_8,1ST FLOOR [ FINCHLEY ],paid,2019-09-07,2019-09-05
2017-04-18,11,447,3,72.84,users11_9,"29, Chemin de Chabasse [ Digne-les-Bains ]",paid,2017-04-23,2017-04-21
2020-12-09,239,124,5,230.3,users239_3,"8, Avenue du Déffend [ Pierrevert ]",paid,2020-12-13,2020-12-10
2018-12-10,499,550,1,22.67,users499_5,"5, Rue de la Reinette [ Bruxelles ]",paid,2018-12-16,2018-12-13
2020-12-19,501,29,1,77.41,users501_4,"274, Chaussée de Stockel [ Woluwe-Saint-Lambert ]",paid,2020-12-25,2020-12-22
2020-01-30,210,630,1,20.35,users210_7,"64, Chemin de Saint-Français [ Champtercier ]",paid,2020-02-03,2020-02-01
2020-02-05,467,251,3,71.4,users467_8,"87, Rue du Jardinier [ Molenbeek-Saint-Jean ]",paid,2020-02-09,2020-02-06
2019-02-06,183,173,3,66.3,users183_9,"170, Avenue du Jabron [ Sisteron ]",paid,2019-02-10,2019-02-07
2016-11-10,288,21,2,134.72,users288_1,"51, Rue des Frères Mahoudeaux [ Digne-les-Bains ]",paid,2016-11-16,2016-11-13
2019-02-12,76,234,6,144.78,users76_8,"255, Route des Cordeils [ Saint-Pons ]",paid,2019-02-18,2019-02-15
2015-06-11,88,383,1,24.24,users88_10,"226, Rue des Potiers [ Manosque ]",paid,2015-06-15,2015-06-12
2021-05-14,79,440,1,24.86,users79_3,"6, Rue Émile Boyoud [ Château-Arnoux-Saint-Auban ]",paid,2021-05-18,2021-05-16
2021-05-15,129,225,1,20.45,users129_7,"141, Le Village [ Thorame-Haute ]",paid,2021-05-21,2021-05-18
2020-05-14,311,520,1,24.86,users311_9,"24, Lotissement le Bachelard [ Uvernet-Fours ]",paid,2020-05-18,2020-05-16
2017-10-16,142,602,1,23.24,users142_10,SPORT FOREVER FR 1,paid,2017-10-20,2017-10-17
2016-12-13,572,273,2,47.66,users572_7,"221, Chaussée de Waterloo [ Saint-Gilles ]",paid,2016-12-16,2016-12-14
2017-03-06,578,547,2,47.34,users578_7,"50, Rue Médori [ Bruxelles ]",paid,2017-03-10,2017-03-07
2015-11-07,506,219,1,24.27,users506_3,SPORT FOREVER BE 4,paid,2015-11-11,2015-11-08
2021-01-03,560,264,1,23.63,users560_10,SPORT FOREVER BE 3,paid,2021-01-07,2021-01-05
2015-08-01,385,531,2,41.3,users385_5,35 BOUVERIE SQUARE [ FOLKESTONE ],paid,2015-08-06,2015-08-03
2020-03-25,113,214,3,65.25,users113_1,"8, Lotissement du Petit Briant [ Mane ]",paid,2020-03-29,2020-03-27
2018-03-13,344,125,1,42.59,users344_1,"18, Chemin des Roseaux [ Gréoux-les-Bains ]",paid,2018-03-17,2018-03-15
2013-04-11,571,324,1,22.8,users571_3,"129, Avenue du Diamant [ Schaerbeek ]",paid,2013-04-16,2013-04-13
2020-04-12,459,441,2,42.44,users459_8,SPORT FOREVER UK 1,paid,2020-04-16,2020-04-13
2020-03-18,37,135,2,44.96,users37_10,"1BIS, Rue Henri Bosco [ Les Mées ]",paid,2020-03-23,2020-03-21
2019-08-14,447,187,3,63.9,users447_6,168 BATH STREET [ GLASGOW ],paid,2019-08-17,2019-08-15
2018-11-13,302,215,3,62.07,users302_7,"6, Les Mas du Paraire [ Les Mées ]",paid,2018-11-18,2018-11-15
2019-10-15,439,103,3,137.49,users439_5,5 GORSE DOWN [ WINCHESTER ],paid,2019-10-19,2019-10-16
2020-06-03,19,8,2,163.22,users19_3,"6A, Rue du Palais [ Forcalquier ]",paid,2020-06-07,2020-06-04
2015-01-24,17,469,3,66.27,users17_7,"42, Font de Luc [ Simiane-la-Rotonde ]",paid,2015-01-28,2015-01-26
2015-08-29,6,271,3,68.79,users6_9,"338, Route de Saint-Bernard [ Saint-Pons ]",paid,2015-09-02,2015-08-31
2015-02-11,114,557,3,64.02,users114_4,"124, Rue du Couvent [ Entrevaux ]",paid,2015-02-16,2015-02-13
2013-06-09,130,87,2,98.9,users130_6,"20, Impasse des Amandiers [ Gréoux-les-Bains ]",paid,2013-06-12,2013-06-10
2013-06-14,85,632,1,20.11,users85_1,"197, Route de La Motte-du-Caire [ Sisteron ]",paid,2013-06-18,2013-06-15
2020-06-16,191,141,3,68.25,users191_9,"46, Rue Sainte-Claire [ Sisteron ]",paid,2020-06-20,2020-06-18
2020-06-08,138,2,1,78.82,users138_2,SPORT FOREVER FR 1,paid,2020-06-12,2020-06-10
2021-05-25,382,500,1,20.65,users382_7,397 ROMFORD ROAD [ LONDON ],paid,2021-05-29,2021-05-26
2021-03-23,14,248,3,72.09,users14_7,"341, Route de Digne [ Le Brusquet ]",paid,2021-03-27,2021-03-24
2020-12-07,545,318,1,20.65,users545_1,"43, Rue Charles Degroux [ Etterbeek ]",paid,2020-12-11,2020-12-09
2018-08-27,259,156,2,40,users259_4,"38, Rue de la Carraire [ Valensole ]",paid,2018-08-30,2018-08-28
2020-12-05,529,377,3,64.5,users529_10,SPORT FOREVER BE 3,paid,2020-12-10,2020-12-07
2018-04-03,7,184,3,67.23,users7_3,"250D, Chemin de la Madeleine [ Manosque ]",paid,2018-04-08,2018-04-05
2016-08-28,263,58,1,49.49,users263_6,SPORT FOREVER FR 7,paid,2016-09-03,2016-08-31
2020-01-10,84,199,3,74.31,users84_1,"149D, Rue du Docteur René Mathoulin [ Manosque ]",paid,2020-01-13,2020-01-11
2016-01-22,351,336,3,68.43,users351_5,SPORT FOREVER FR 10,awaiting delivery,2016-01-28,2016-01-25
2019-12-29,567,617,1,22.49,users567_7,"5, Drève Pittoresque [ Uccle ]",awaiting delivery,2020-01-03,2020-01-01
2016-05-13,513,11,2,150.84,users513_7,SPORT FOREVER BE 2,awaiting delivery,2016-05-18,2016-05-15
2014-06-20,216,32,2,147,users216_2,"1, Impasse des Coquelicots [ Peipin ]",awaiting delivery,2014-06-23,2014-06-21
2017-07-20,330,17,3,216,users330_9,"16, Rue Jean Rameau [ Château-Arnoux-Saint-Auban ]",awaiting delivery,2017-07-25,2017-07-23
2016-07-18,534,177,3,68.25,users534_2,"16, Rue de Linthout [ Schaerbeek ]",awaiting delivery,2016-07-23,2016-07-20
2016-10-24,242,235,1,22.42,users242_8,"4, Avenue Reine des Prés [ Barcelonnette ]",awaiting delivery,2016-10-29,2016-10-27
2014-12-24,591,234,2,48.26,users591_6,"172, Boulevard Léopold II [ Molenbeek-Saint-Jean ]",awaiting delivery,2014-12-29,2014-12-26
2018-04-28,42,556,1,20.65,users42_8,"13, Les Roubines [ Peyruis ]",awaiting delivery,2018-05-02,2018-04-30
2019-12-08,309,167,3,68.55,users309_1,"9202, Rue des Amandiers [ Digne-les-Bains ]",awaiting delivery,2019-12-14,2019-12-11
2020-07-29,273,577,2,40.26,users273_2,"8, Rue des Payans [ Manosque ]",awaiting delivery,2020-08-02,2020-07-30
2015-08-22,351,164,1,24.21,users351_6,SPORT FOREVER FR 9,awaiting delivery,2015-08-28,2015-08-25
2014-10-25,467,577,2,40.26,users467_7,"87, Rue du Jardinier [ Molenbeek-Saint-Jean ]",awaiting delivery,2014-10-31,2014-10-28
2019-01-02,492,572,1,20.93,users492_10,SPORT FOREVER BE 2,awaiting delivery,2019-01-05,2019-01-03
2020-06-29,468,248,2,48.06,users468_3,SPORT FOREVER BE 4,awaiting delivery,2020-07-03,2020-07-01
2021-01-20,418,407,1,23.27,users418_7,MILFORD HOUSE [ BAKEWELL ],awaiting delivery,2021-01-25,2021-01-22
2020-11-12,309,360,6,120.24,users309_5,"9202, Rue des Amandiers [ Digne-les-Bains ]",awaiting delivery,2020-11-16,2020-11-13
2015-02-09,244,482,1,22.73,users244_6,"3, Rue des Ancres [ Valensole ]",awaiting delivery,2015-02-13,2015-02-11
2020-09-24,60,430,3,62.55,users60_2,"1A, Rue Clément Ader [ Château-Arnoux-Saint-Auban ]",awaiting delivery,2020-09-27,2020-09-25
2020-01-05,283,51,1,47.24,users283_8,"35, Rue Grande [ Gréoux-les-Bains ]",awaiting delivery,2020-01-11,2020-01-08
2010-10-21,469,436,2,44.98,users469_9,"12, Square des Oriflammes [ Ganshoren ]",awaiting delivery,2010-10-26,2010-10-24
2014-06-28,342,286,2,45.5,users342_7,"1A, Rue Arnaud de Trian [ Gréoux-les-Bains ]",awaiting delivery,2014-07-03,2014-06-30
2016-06-26,112,311,3,67.92,users112_3,"9, Place Capitaine Victor Arnoux [ Mézel ]",awaiting delivery,2016-06-30,2016-06-27
2020-08-14,98,271,2,45.86,users98_6,"116, Avenue de la Libération [ Manosque ]",awaiting delivery,2020-08-18,2020-08-16
2017-05-13,383,64,1,49.27,users383_5,4A CHURCH STREET [ MARKET HARBOROUGH ],awaiting delivery,2017-05-18,2017-05-15
2018-09-09,490,57,1,47.98,users490_9,SPORT FOREVER BE 5,awaiting delivery,2018-09-14,2018-09-11
2015-06-02,25,281,2,47.68,users25_1,SPORT FOREVER FR 8,awaiting delivery,2015-06-07,2015-06-05
2020-11-16,549,340,1,20.29,users549_5,"73, Rue des Archers [ Koekelberg ]",awaiting delivery,2020-11-21,2020-11-19
2016-12-02,64,484,1,22.02,users64_5,"7, Rue des Taulettes [ Rougon ]",awaiting delivery,2016-12-05,2016-12-03
2019-09-06,148,461,1,21.87,users148_7,"22, Avenue de la Couosto [ Pierrevert ]",awaiting delivery,2019-09-09,2019-09-07
2018-01-30,548,524,1,21.13,users548_3,"841, Rue de Neerpede [ Anderlecht ]",awaiting delivery,2018-02-05,2018-02-02
2012-04-07,213,438,1,23.61,users213_5,SPORT FOREVER FR 7,awaiting delivery,2012-04-12,2012-04-10
2019-03-24,57,3,3,220.5,users57_6,"12, Rue des Oliviers [ Oraison ]",awaiting delivery,2019-03-28,2019-03-25
2020-10-29,563,532,4,89.44,users563_9,SPORT FOREVER BE 5,awaiting delivery,2020-11-02,2020-10-30
2021-04-08,126,338,3,71.16,users126_9,SPORT FOREVER FR 4,awaiting delivery,2021-04-12,2021-04-10
2016-07-14,118,126,2,88.44,users118_10,"29, Traverse du Plan de Leydet [ Sisteron ]",awaiting delivery,2016-07-18,2016-07-15
